age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,feature_1,feature_2,feature_3,feature_4,feature_5,y
56,management,married,university.degree,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,2.3884,58.8872,vg1,lv1,fn10,no
36,technician,married,high.school,no,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1.3874,37.8872,vg4,lv1,fn29,no
50,admin.,divorced,university.degree,no,yes,no,telephone,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,3.3884,52.8872,vg5,lv2,fn2,no
27,student,single,high.school,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1.3874,28.8872,vg2,lv1,fn19,no
31,services,single,university.degree,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,3.3894,34.8872,vg11,lv1,fn52,yes
57,unemployed,married,university.degree,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,4.3904,61.8872,vg1,lv1,fn3,no
42,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,4.3904,46.8872,vg10,lv1,fn38,no
53,blue-collar,married,basic.6y,no,yes,no,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,6.3924,59.8872,vg1,lv1,fn38,no
29,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,30.8872,vg2,lv1,fn37,no
31,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,3.3894,34.8872,vg3,lv1,fn13,no
28,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,4.3904,32.8872,vg7,lv1,fn7,yes
28,services,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1.3874,29.8872,vg7,lv1,fn6,no
29,admin.,married,university.degree,no,no,no,cellular,may,wed,5,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,6.3914,34.8872,vg7,lv2,fn2,no
57,retired,single,unknown,unknown,no,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,5.3914,62.8872,vg15,lv1,fn34,no
36,management,single,university.degree,no,yes,no,cellular,may,wed,1,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,3.3874,37.8872,vg8,lv7,fn10,no
57,technician,single,professional.course,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1.3874,58.8872,vg15,lv1,fn14,no
39,services,married,unknown,unknown,unknown,unknown,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,2.3884,41.8872,vg4,lv1,fn53,no
38,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,40.8872,vg4,lv1,fn7,no
59,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1.3874,60.8872,vg5,lv1,fn2,yes
28,technician,single,professional.course,no,yes,no,cellular,apr,thu,1,999,2,failure,-1.8,93.075,-47.1,1.483,5099.1,3.3874,29.8872,vg2,lv7,fn14,no
34,technician,single,professional.course,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,5.3914,39.8872,vg11,lv1,fn14,no
40,technician,married,professional.course,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1.3874,41.8872,vg4,lv1,fn14,no
40,admin.,single,high.school,no,yes,yes,telephone,jun,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,13.3994,53.8872,vg8,lv1,fn4,no
25,admin.,married,university.degree,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,2.3874,26.8872,vg7,lv2,fn2,no
39,admin.,married,high.school,no,no,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1.3874,40.8872,vg4,lv1,fn4,no
30,admin.,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,31.8872,vg7,lv1,fn4,no
34,technician,married,high.school,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1.3874,35.8872,vg3,lv1,fn29,yes
42,services,married,basic.6y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1.3874,43.8872,vg10,lv1,fn9,no
24,services,single,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,3.3894,27.8872,vg2,lv1,fn6,no
31,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1.3874,32.8872,vg3,lv1,fn14,no
60,housemaid,married,basic.4y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1.3874,61.8872,vg1,lv1,fn35,no
37,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1.3874,38.8872,vg4,lv1,fn2,no
38,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,2.3884,40.8872,vg4,lv1,fn7,no
42,admin.,married,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,43.8872,vg10,lv1,fn2,no
50,housemaid,single,unknown,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,4.3904,54.8872,vg15,lv1,fn25,yes
44,blue-collar,married,basic.6y,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,2.3884,46.8872,vg10,lv1,fn38,no
20,student,single,high.school,no,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,2.3884,22.8872,vg2,lv1,fn19,yes
29,admin.,single,university.degree,unknown,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1.3874,30.8872,vg2,lv1,fn2,no
27,admin.,married,basic.9y,no,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,3.3894,30.8872,vg7,lv1,fn45,no
38,management,married,university.degree,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,4.3904,42.8872,vg4,lv1,fn10,no
44,technician,married,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,2.3884,46.8872,vg10,lv1,fn14,no
44,admin.,married,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,1.3874,45.8872,vg10,lv1,fn2,no
56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,57.8872,vg1,lv1,fn13,no
34,admin.,single,university.degree,no,yes,no,cellular,apr,tue,7,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,7.3934,41.8872,vg11,lv1,fn2,no
27,technician,single,professional.course,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,3.3894,30.8872,vg2,lv1,fn14,no
39,management,married,university.degree,no,yes,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1.3874,40.8872,vg4,lv1,fn10,no
22,student,single,high.school,no,yes,no,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,168.0531,23.8872,vg2,lv8,fn19,yes
33,admin.,married,university.degree,no,no,no,telephone,oct,wed,1,999,0,nonexistent,-0.1,93.798,-40.4,4.827,5195.8,1.3874,34.8872,vg3,lv1,fn2,no
36,admin.,single,university.degree,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,3.3894,39.8872,vg8,lv1,fn2,no
38,services,married,high.school,unknown,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,6.3924,44.8872,vg4,lv1,fn6,no
48,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,3.3894,51.8872,vg10,lv1,fn13,no
30,services,married,basic.6y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,32.8872,vg7,lv1,fn9,no
43,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1.3874,44.8872,vg10,lv1,fn2,no
23,admin.,single,university.degree,no,unknown,unknown,cellular,mar,thu,2,999,1,failure,-1.8,92.843,-50.0,1.757,5099.1,3.3884,25.8872,vg2,lv2,fn2,yes
32,admin.,married,university.degree,no,yes,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.266,5076.2,2.3874,33.8872,vg3,lv2,fn2,yes
37,unemployed,single,university.degree,no,no,no,cellular,jun,fri,2,999,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6,2.3884,39.8872,vg8,lv1,fn3,no
42,management,divorced,university.degree,no,no,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,5.3914,47.8872,vg6,lv1,fn10,no
44,services,divorced,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1.3874,45.8872,vg6,lv1,fn6,no
36,admin.,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,38.8872,vg4,lv1,fn4,no
38,blue-collar,married,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,39.8872,vg4,lv1,fn17,no
51,entrepreneur,single,basic.9y,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1.3874,52.8872,vg15,lv1,fn51,no
51,management,married,unknown,unknown,yes,yes,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,3.3894,54.8872,vg1,lv1,fn44,no
39,admin.,married,university.degree,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1.3874,40.8872,vg4,lv1,fn2,yes
33,technician,married,university.degree,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,3.3894,36.8872,vg3,lv1,fn21,no
26,services,single,high.school,no,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,4.3904,30.8872,vg2,lv1,fn6,no
43,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,23,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,23.4094,66.8872,vg10,lv1,fn7,no
55,management,married,professional.course,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,2.3884,57.8872,vg1,lv1,fn11,no
34,services,married,high.school,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,2.3884,36.8872,vg3,lv1,fn6,yes
32,admin.,single,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,33.8872,vg11,lv1,fn2,no
41,blue-collar,divorced,unknown,no,yes,no,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,7.3934,48.8872,vg6,lv1,fn33,no
44,admin.,single,university.degree,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,2.3884,46.8872,vg9,lv1,fn2,no
29,technician,single,unknown,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,4.3904,33.8872,vg2,lv1,fn47,no
52,admin.,married,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,93.876,-40.0,0.6679999999999999,5008.7,2.3884,54.8872,vg1,lv1,fn2,yes
33,blue-collar,single,basic.4y,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,2.3884,35.8872,vg11,lv1,fn13,no
48,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,3.3894,51.8872,vg10,lv1,fn4,no
31,services,married,high.school,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,33.8872,vg3,lv1,fn6,no
55,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1.3874,56.8872,vg1,lv1,fn13,no
58,technician,married,professional.course,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,3.3894,61.8872,vg1,lv1,fn14,no
69,retired,married,unknown,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1.3874,70.8872,vg1,lv1,fn34,no
58,services,divorced,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,59.8872,vg5,lv1,fn54,no
30,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,32.8872,vg7,lv1,fn7,no
41,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,2.3884,43.8872,vg10,lv1,fn38,no
45,management,married,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,47.8872,vg10,lv1,fn11,no
26,services,single,high.school,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,3.3894,29.8872,vg2,lv1,fn6,no
37,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,2.3884,39.8872,vg4,lv1,fn13,no
51,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1.3874,52.8872,vg1,lv1,fn7,no
26,technician,married,unknown,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,2.3884,28.8872,vg7,lv1,fn47,no
35,admin.,married,university.degree,no,unknown,unknown,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,4.3904,39.8872,vg3,lv1,fn2,no
50,entrepreneur,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,2.3884,52.8872,vg1,lv1,fn20,no
37,admin.,married,university.degree,no,yes,no,telephone,may,thu,12,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,12.3984,49.8872,vg4,lv1,fn2,no
34,management,single,professional.course,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,2.3884,36.8872,vg11,lv1,fn11,no
27,blue-collar,single,basic.6y,no,yes,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,2.3884,29.8872,vg2,lv1,fn38,no
33,admin.,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1.3874,34.8872,vg3,lv1,fn4,no
35,blue-collar,married,basic.6y,no,no,yes,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,4.3904,39.8872,vg3,lv1,fn38,no
48,admin.,married,high.school,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.711,4991.6,1.3874,49.8872,vg10,lv1,fn4,no
32,entrepreneur,married,university.degree,no,no,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,3.3894,35.8872,vg3,lv1,fn20,no
34,technician,married,university.degree,no,yes,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1.3874,35.8872,vg3,lv1,fn21,no
52,unemployed,married,high.school,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,2.3884,54.8872,vg1,lv1,fn22,no
43,services,divorced,high.school,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1.3874,44.8872,vg6,lv1,fn6,yes
35,management,divorced,university.degree,no,no,yes,cellular,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,7.3934,42.8872,vg12,lv1,fn10,no
35,admin.,single,high.school,no,no,yes,cellular,nov,wed,2,7,2,failure,-3.4,92.649,-30.1,0.715,5017.5,288.1007,37.8872,vg11,lv9,fn4,no
50,unknown,married,unknown,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,51.8872,vg1,lv1,fn55,no
41,self-employed,married,high.school,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,4.3904,45.8872,vg10,lv1,fn12,no
27,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,1.3874,28.8872,vg2,lv1,fn2,yes
37,admin.,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,2.3884,39.8872,vg4,lv1,fn2,no
39,blue-collar,married,high.school,no,yes,yes,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,2.3874,40.8872,vg4,lv2,fn17,no
37,admin.,divorced,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1.3874,38.8872,vg14,lv1,fn4,no
44,admin.,married,university.degree,unknown,yes,yes,telephone,may,mon,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,7.3934,51.8872,vg10,lv1,fn2,no
19,student,single,unknown,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1.3874,20.8872,vg2,lv1,fn56,yes
44,technician,married,high.school,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1.3874,45.8872,vg10,lv1,fn29,no
49,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1.3874,50.8872,vg5,lv1,fn2,no
32,entrepreneur,married,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,2.3884,34.8872,vg3,lv1,fn57,no
30,admin.,married,high.school,no,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,3.3894,33.8872,vg7,lv1,fn4,no
58,admin.,divorced,university.degree,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,59.8872,vg5,lv1,fn2,no
40,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,41.8872,vg4,lv1,fn7,no
42,technician,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,43.8872,vg6,lv1,fn21,no
41,blue-collar,married,basic.4y,unknown,no,yes,cellular,may,wed,3,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,5.3894,44.8872,vg10,lv7,fn13,no
26,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1.3874,27.8872,vg7,lv1,fn13,no
33,services,single,high.school,no,unknown,unknown,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,2.3874,34.8872,vg11,lv2,fn6,no
45,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,4.3904,49.8872,vg10,lv1,fn7,no
28,services,single,high.school,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,29.8872,vg2,lv1,fn6,no
60,admin.,married,university.degree,no,no,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,3.3894,63.8872,vg1,lv1,fn2,no
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1.3874,37.8872,vg4,lv1,fn7,no
31,technician,married,professional.course,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,2.3884,33.8872,vg3,lv1,fn14,no
58,unemployed,married,basic.9y,no,yes,no,cellular,apr,thu,1,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,168.0531,59.8872,vg1,lv8,fn5,yes
37,admin.,married,high.school,no,no,no,cellular,nov,mon,4,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,4.3904,41.8872,vg4,lv1,fn4,no
23,student,single,high.school,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,3.3894,26.8872,vg2,lv1,fn19,no
43,management,married,university.degree,no,yes,no,telephone,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,2.3884,45.8872,vg10,lv1,fn10,no
33,technician,single,high.school,no,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,2.3874,34.8872,vg11,lv2,fn29,no
48,housemaid,married,basic.6y,unknown,no,no,cellular,aug,fri,8,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,8.3944,56.8872,vg10,lv1,fn58,no
37,technician,married,high.school,unknown,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,1.3874,38.8872,vg4,lv1,fn29,no
50,admin.,married,university.degree,no,yes,yes,telephone,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,3.3894,53.8872,vg1,lv1,fn2,yes
29,technician,single,basic.9y,no,yes,no,telephone,jul,wed,1,6,1,success,-1.7,94.215,-40.3,0.84,4991.6,168.0531,30.8872,vg2,lv8,fn24,yes
69,retired,married,high.school,no,yes,yes,cellular,sep,wed,1,6,2,success,-1.1,94.199,-37.5,0.8859999999999999,4963.6,169.0531,70.8872,vg1,lv10,fn23,yes
46,admin.,divorced,university.degree,unknown,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,49.8872,vg6,lv1,fn2,no
31,admin.,single,high.school,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1.3874,32.8872,vg11,lv1,fn4,no
33,technician,single,high.school,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,3.3894,36.8872,vg11,lv1,fn29,no
23,student,single,high.school,no,no,no,telephone,jun,tue,4,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,4.3904,27.8872,vg2,lv1,fn19,no
31,admin.,single,university.degree,no,no,yes,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1.3874,32.8872,vg11,lv1,fn2,no
42,services,married,high.school,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,44.8872,vg10,lv1,fn6,no
27,technician,single,professional.course,no,no,no,cellular,may,fri,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,7.3924,33.8872,vg2,lv2,fn14,no
27,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,28.8872,vg7,lv1,fn38,no
63,retired,married,professional.course,no,no,no,cellular,dec,mon,1,999,1,failure,-3.0,92.713,-33.0,0.706,5023.5,2.3874,64.8872,vg1,lv2,fn59,no
36,technician,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,37.8872,vg4,lv1,fn14,no
40,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1.3874,41.8872,vg4,lv1,fn2,no
44,unemployed,married,basic.9y,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,45.8872,vg10,lv1,fn5,no
31,entrepreneur,single,basic.9y,unknown,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,2.3884,33.8872,vg11,lv1,fn51,no
57,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,2.3884,59.8872,vg1,lv1,fn7,no
43,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,44.8872,vg10,lv1,fn2,no
27,student,single,unknown,no,yes,no,cellular,oct,fri,1,20,4,failure,-1.1,94.601,-49.5,0.972,4963.6,54.3864,28.8872,vg2,lv11,fn56,no
43,admin.,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1.3874,44.8872,vg10,lv1,fn2,no
35,unknown,married,basic.9y,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1.3874,36.8872,vg3,lv1,fn60,no
30,self-employed,single,university.degree,no,no,no,cellular,aug,mon,2,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,3.3884,32.8872,vg2,lv2,fn37,no
34,blue-collar,married,high.school,no,yes,no,cellular,may,tue,1,3,2,success,-1.8,92.893,-46.2,1.344,5099.1,335.7197,35.8872,vg3,lv12,fn17,yes
